timestamp,stonewall_min_xfers,stonewall_max_xfers,stonewall_time_secs,stonewall_bytes_moved,access,bw(mib/s),iops,latency(s),block(kib),xfer(kib),open(s),wr/rd(s),close(s),total(s),iter,start,ordering,nodes,nproc,ppn,xfersize,aggsize_bytes,end,filename
1628465517.0,3064.0,6193.0,45.1,415605194752.0,write,4632.0,1158.23,84.32,4096.0,4096.0,0.010481,85.55,0.000777,85.56,0,1628465606.0,sequential,8,16,2,4194304.0,17592186044416.0,1628465641,ior-n8ppn2t4194304.0.out
1628465606.0,6193.0,6193.0,34.4,415605194752.0,read,11516.0,2879.25,34.41,4096.0,4096.0,0.002018,34.41,0.000431,34.42,0,1628465606.0,sequential,8,16,2,4194304.0,17592186044416.0,1628465641,ior-n8ppn2t4194304.0.out
1628465645.0,2271.0,7343.0,47.6,492780388352.0,write,4219.0,1054.91,83.23,4096.0,4096.0,0.01043,111.37,0.000425,111.38,0,1628465759.0,sequential,8,16,2,4194304.0,17592186044416.0,1628465799,ior-n8ppn2t4194304.1.out
1628465759.0,7343.0,7343.0,38.6,492780388352.0,read,12169.0,3045.06,38.58,4096.0,4096.0,0.03403,38.58,0.000414,38.62,0,1628465759.0,sequential,8,16,2,4194304.0,17592186044416.0,1628465799,ior-n8ppn2t4194304.1.out
1628465800.0,3741.0,4509.0,50.1,302593867776.0,write,4319.0,1079.92,62.77,4096.0,4096.0,0.010272,66.8,0.000656,66.82,0,1628465872.0,sequential,8,16,2,4194304.0,17592186044416.0,1628465897,ior-n8ppn2t4194304.2.out
1628465872.0,4509.0,4509.0,23.7,302593867776.0,read,12180.0,3045.35,23.69,4096.0,4096.0,0.002195,23.69,0.000417,23.69,0,1628465872.0,sequential,8,16,2,4194304.0,17592186044416.0,1628465897,ior-n8ppn2t4194304.2.out
1628465899.0,3813.0,5745.0,49.4,385540423680.0,write,5070.0,1267.66,63.94,4096.0,4096.0,0.010228,72.51,0.001073,72.52,0,1628465973.0,sequential,8,16,2,4194304.0,17592186044416.0,1628466005,ior-n8ppn2t4194304.3.out
1628465973.0,5745.0,5745.0,30.9,385540423680.0,read,11902.0,2975.73,30.89,4096.0,4096.0,0.002079,30.89,0.000365,30.89,0,1628465973.0,sequential,8,16,2,4194304.0,17592186044416.0,1628466005,ior-n8ppn2t4194304.3.out
1628466008.0,3697.0,5745.0,50.5,385540423680.0,write,4674.0,1168.65,60.39,4096.0,4096.0,0.011103,78.65,0.000448,78.67,0,1628466089.0,sequential,8,16,2,4194304.0,17592186044416.0,1628466122,ior-n8ppn2t4194304.4.out
1628466089.0,5745.0,5745.0,31.6,385540423680.0,read,11619.0,2904.92,31.64,4096.0,4096.0,0.001788,31.64,0.000414,31.64,0,1628466089.0,sequential,8,16,2,4194304.0,17592186044416.0,1628466122,ior-n8ppn2t4194304.4.out
